ID,Attrition,Work Life Balance,Job Satisfaction,Marital status,Employment Type,Gender,Department,Salary,Monthly Income,Requested Days,Age
20000474,0,1,2,0,0,0,3,31250,37923.08,62,33
20000475,0,1,1,0,1,1,3,40000,46673.08,33,39
20000476,0,1,1,0,1,1,3,40000,46673.08,58,40
20000477,0,1,1,0,0,0,3,31250,37923.08,0,35
20000478,0,1,0,0,1,0,3,40000,46673.08,39,41
20000479,1,1,1,0,1,1,3,40000,46673.08,15,44
20000480,1,1,1,0,1,0,3,40000,46673.08,89,36
20000481,0,1,2,0,1,1,3,40000,46673.08,0,39
20000482,1,0,2,2,1,1,3,40000,46673.08,77,35
20000483,0,1,2,2,1,0,3,40000,46673.08,4,47
20000484,0,3,2,2,1,1,3,40000,46673.08,37,55
20000485,0,0,0,0,1,1,3,40000,46673.08,0,43
20000486,0,0,0,0,1,1,3,40000,46673.08,53,42
20000487,0,1,1,0,1,0,3,40000,46673.08,8,38
20000488,0,1,2,0,1,0,3,40000,46673.08,53,38
20000489,0,0,2,0,1,1,3,40000,46673.08,1,38
20000490,0,1,0,2,1,1,3,40000,46673.08,58,37
20000491,0,1,0,0,1,1,3,40000,46673.08,5,41
20000492,0,0,0,0,1,1,3,40000,46673.08,68,42
20000493,0,3,0,2,1,1,3,40000,46673.08,0,37
20000494,0,1,0,0,1,1,3,40000,46673.08,49,39
20000495,1,1,1,0,1,1,3,40000,46673.08,120,53
20000496,0,1,0,2,0,1,3,31250,37923.08,191,53
20000497,0,3,2,0,0,1,3,31250,37923.08,0,53
20000498,0,1,0,0,1,0,3,40000,46673.08,54,37
20000499,0,1,0,0,1,1,3,40000,46673.08,120,40
20000500,0,0,2,0,1,1,3,40000,46673.08,36,42
20000501,0,1,0,0,1,1,3,40000,46673.08,0,41
20000502,0,3,3,0,1,1,3,40000,46673.08,64,45
20000503,0,0,2,0,1,1,3,40000,46673.08,130,43
20000504,1,1,1,2,1,1,3,40000,46673.08,48,42
20000505,0,1,2,0,1,1,3,40000,46673.08,0,40
20000506,0,1,0,2,1,1,3,40000,46673.08,58,56
20000507,0,0,0,0,1,1,3,40000,46673.08,10,57
20000508,0,1,2,2,1,1,3,40000,46673.08,34,49
20000509,0,0,2,0,0,0,3,31250,37923.08,0,38
20000510,0,1,1,0,1,0,3,40000,46673.08,80,44
20000511,0,1,1,0,1,1,3,40000,46673.08,7,65
20000512,0,1,2,0,1,1,3,40000,46673.08,77,55
20000513,1,1,1,0,1,1,3,40000,40000,0,38
20000514,1,1,1,0,1,1,3,40000,40000,89,40
20000515,0,1,0,0,1,1,3,40000,40000,3,54
20000516,0,3,3,0,1,1,3,40000,46673.08,60,39
20000517,0,1,1,0,1,1,3,40000,46673.08,30,40
20000518,0,1,2,0,1,1,3,40000,46673.08,37,40
20000519,0,1,2,0,1,0,9,36500,43173.08,4,36
20000520,0,1,1,2,1,1,9,36500,43173.08,65,58
20000521,0,1,2,0,1,1,9,36500,43173.08,0,54
20000522,0,1,2,2,1,1,9,36500,43173.08,42,54
20000523,0,1,0,2,1,1,9,36500,43173.08,5,48
20000524,0,1,1,0,1,1,9,36500,43173.08,66,53
20000525,1,1,1,0,1,0,9,36500,43173.08,0,32
20000526,0,1,0,0,1,1,9,36500,43173.08,75,36
20000527,0,0,2,0,1,0,9,36500,43173.08,5,32
20000528,1,1,1,0,1,1,9,36500,43173.08,159,32
20000529,0,0,2,0,1,1,9,36500,43173.08,0,44
20000530,0,2,0,0,1,1,9,36500,43173.08,51,46
20000531,0,1,2,0,0,0,9,26550,33223.08,13,36
20000532,0,2,0,0,1,0,9,36500,43173.08,70,39
20000533,0,2,0,0,1,1,9,36500,43173.08,0,40
20000534,0,1,0,0,1,1,9,36500,43173.08,58,61
20000535,0,0,2,2,1,1,9,36500,43173.08,3,53
20000536,0,2,0,2,1,1,9,36500,43173.08,42,61
20000537,0,1,0,2,1,1,9,36500,43173.08,0,55
20000538,0,1,0,2,1,1,9,36500,43173.08,68,54
20000539,0,1,1,0,1,1,9,36500,43173.08,120,49
20000540,1,1,0,2,1,0,9,36500,43173.08,65,48
20000541,0,2,0,2,1,0,9,36500,43173.08,0,40
20000542,0,3,0,2,1,1,9,36500,43173.08,49,52
20000543,0,1,0,2,1,1,9,36500,43173.08,25,49
20000544,0,0,0,0,1,0,9,36500,43173.08,31,35
20000545,0,0,2,2,0,0,9,26550,33223.08,10,38
20000546,0,1,0,0,1,0,9,36500,43173.08,63,38
20000547,1,1,1,2,1,0,9,36500,43173.08,20,46
20000548,0,1,2,2,1,0,9,36500,43173.08,141,36
20000549,0,1,0,0,1,1,9,36500,43173.08,0,39
20000550,0,3,3,0,0,1,9,26550,33223.08,39,58
20000551,0,1,1,0,0,1,9,26550,33223.08,10,43
20000552,0,0,2,2,0,1,9,26550,33223.08,181,43
20000553,0,0,2,0,1,1,9,36500,43173.08,0,42
20000554,0,0,0,0,1,1,9,36500,43173.08,158,41
20000555,0,1,1,2,1,1,9,36500,43173.08,10,45
20000556,0,1,2,2,1,1,9,36500,43173.08,171,52
20000557,0,3,3,0,1,1,9,36500,43173.08,0,49
20000558,0,1,2,0,1,1,9,36500,43173.08,28,43
20000559,0,0,0,0,1,1,9,36500,43173.08,36,43
20000560,0,2,0,0,1,0,9,36500,43173.08,48,39
20000561,0,3,3,0,0,1,9,26550,33223.08,0,48
20000562,1,3,3,0,0,1,9,26550,33223.08,49,41
20000563,0,0,2,0,0,1,9,26550,33223.08,7,57
20000564,0,1,0,0,1,0,9,36500,43173.08,96,37
20000565,0,1,0,0,1,1,9,36500,43173.08,0,39
20000566,1,1,1,0,1,1,9,36500,43173.08,45,39
20000567,0,1,2,0,1,1,9,36500,43173.08,1,37
20000568,1,1,1,0,0,0,9,26550,33223.08,189,34
20000569,0,2,0,2,1,0,9,36500,43173.08,0,36
20000570,0,1,2,2,1,1,9,36500,43173.08,53,49
20000571,0,1,2,2,1,1,9,36500,43173.08,5,41
20000572,0,0,0,2,1,1,9,36500,43173.08,43,38
20000573,1,3,3,2,1,1,9,36500,43173.08,120,38
20000574,0,1,2,0,1,1,9,36500,43173.08,41,38
20000575,0,2,0,0,1,1,9,36500,43173.08,5,43
20000576,0,1,2,0,0,0,9,26550,33223.08,49,35
20000577,0,1,0,0,1,1,9,36500,43173.08,0,40
20000578,0,2,0,2,1,1,9,36500,43173.08,155,38
20000579,0,2,0,0,1,1,9,36500,43173.08,5,39
20000580,0,0,2,0,1,1,9,36500,43173.08,37,43
20000581,0,1,0,0,1,1,8,33500,40173.08,0,52
20000582,0,1,1,0,0,1,8,20250,26923.08,161,48
20000583,0,2,0,0,0,0,8,20250,26923.08,10,42
20000584,0,0,2,2,1,0,8,33500,40173.08,59,50
20000585,1,1,1,2,1,1,8,33500,40173.08,0,47
20000586,0,1,1,0,1,1,8,33500,40173.08,17,34
20000587,0,1,0,0,1,1,8,33500,40173.08,18,36
20000588,0,1,0,0,1,1,8,33500,40173.08,130,32
20000589,1,1,1,2,1,1,8,33500,40173.08,0,33
20000590,0,3,0,0,1,1,8,33500,40173.08,157,33
20000591,1,1,1,0,1,1,8,33500,40173.08,10,32
20000592,0,0,2,0,1,1,8,33500,40173.08,75,41
20000593,0,1,1,2,1,1,8,33500,40173.08,0,62
20000594,0,1,0,2,1,1,8,33500,40173.08,18,58
20000595,1,1,0,2,1,1,8,33500,40173.08,5,63
20000596,0,1,0,2,1,1,8,33500,40173.08,40,52
20000597,0,1,2,2,1,0,8,33500,40173.08,0,45
20000598,1,3,3,0,1,1,8,33500,40173.08,50,33
20000599,0,1,1,0,0,1,8,20250,26923.08,12,53
20000600,0,1,0,0,0,1,8,20250,26923.08,58,38
20000601,0,1,0,0,0,1,4,24350,31023.08,7,50
20000602,0,0,2,0,0,1,4,24350,31023.08,45,50
20000603,0,1,0,2,1,1,4,34250,40923.08,13,54
20000604,0,1,1,2,1,1,4,34250,40923.08,26,52
20000605,0,1,0,2,1,1,4,34250,40923.08,0,57
20000606,0,1,2,2,1,1,4,34250,40923.08,55,46
20000607,1,2,3,2,1,1,4,34250,40923.08,13,45
20000608,1,3,3,2,1,1,4,34250,40923.08,81,44
20000609,0,2,0,0,1,1,4,34250,40923.08,0,41
20000610,0,1,2,2,1,1,4,34250,40923.08,59,42
20000611,0,3,0,2,1,1,4,34250,42461.54,7,52
20000612,0,1,1,0,1,1,4,34250,42461.54,45,34
20000613,0,0,2,0,1,0,4,34250,42461.54,0,35
20000614,1,1,1,0,1,1,4,34250,42461.54,27,55
20000615,0,0,2,0,1,0,4,34250,42461.54,12,35
20000616,0,0,0,0,0,1,4,24350,32561.54,45,33
20000617,0,1,1,0,0,1,4,24350,32561.54,0,38
20000618,0,1,0,0,0,1,4,24350,32561.54,26,40
20000619,0,2,0,0,0,1,4,24350,32561.54,30,41
20000620,0,1,0,2,1,1,4,34250,42461.54,53,42
20000621,0,0,2,2,1,1,4,34250,42461.54,0,40
20000622,0,0,2,0,1,1,4,34250,42461.54,66,42
20000623,0,0,2,2,1,1,4,34250,42461.54,20,60
20000624,0,1,2,2,1,1,4,34250,42461.54,47,53
20000625,0,2,0,2,1,1,4,34250,42461.54,0,48
20000626,0,0,0,2,1,0,4,34250,42461.54,49,64
20000627,0,1,2,2,1,1,4,34250,42461.54,4,57
20000628,0,1,0,2,1,1,4,34250,42461.54,128,59
20000629,0,1,2,2,1,0,4,34250,42461.54,14,44
20000630,0,0,2,2,1,0,4,34250,42461.54,30,38
20000631,0,0,2,0,1,1,4,34250,42461.54,6,39
20000632,0,1,2,2,1,1,4,34250,42461.54,147,42
20000633,0,2,0,0,1,1,4,34250,42461.54,0,37
20000634,0,2,0,2,1,1,4,34250,42461.54,159,39
20000635,0,1,0,0,1,1,4,34250,42461.54,14,38
20000636,1,3,3,2,1,1,4,34250,42461.54,89,39
20000637,0,1,2,0,1,1,4,34250,42461.54,0,38
20000638,0,3,3,0,1,1,4,34250,42461.54,32,40
20000639,0,2,0,2,1,1,4,34250,42461.54,25,50
20000640,0,0,2,2,1,0,4,34250,42461.54,67,46
20000641,0,1,1,2,1,1,4,34250,42461.54,0,48
20000642,0,1,1,0,1,1,4,34250,42461.54,137,47
20000643,0,0,2,2,1,1,4,34250,42461.54,27,54
20000644,0,1,2,2,1,1,4,34250,40923.08,144,39
20000645,1,1,1,0,1,0,4,34250,40923.08,0,43
20000646,0,1,2,0,1,1,4,34250,40923.08,29,38
20000647,0,1,1,2,1,1,4,34250,40923.08,20,49
20000648,0,1,2,0,1,1,4,34250,40923.08,92,32
20000649,0,1,2,0,0,0,4,24350,31023.08,0,40
20000650,0,0,2,0,1,0,4,34250,40923.08,49,36
20000651,0,1,2,0,1,1,4,34250,40923.08,5,41
20000652,0,1,1,0,1,1,4,34250,40923.08,91,39
20000653,0,2,0,0,1,1,4,34250,40923.08,0,38
20000654,0,1,2,2,1,1,4,34250,40923.08,63,59
20000655,0,1,1,0,1,0,4,34250,40923.08,10,46
20000656,1,0,0,2,1,1,4,34250,40923.08,30,48
20000657,0,1,2,0,1,1,4,34250,40923.08,12,46
20000658,0,2,0,0,1,0,4,34250,40923.08,58,41
20000659,0,1,2,0,1,1,4,34250,40923.08,17,41
20000660,1,3,3,2,1,1,4,34250,40923.08,85,39
20000661,0,1,1,0,1,1,4,34250,40923.08,0,43
20000662,1,3,3,0,1,1,4,34250,40923.08,61,43
20000663,1,3,3,0,1,1,4,34250,40923.08,21,39
20000664,0,0,2,0,1,1,4,34250,40923.08,84,35
20000665,0,0,2,0,1,0,4,34250,40923.08,0,41
20000666,1,1,1,0,0,1,4,24350,31023.08,176,46
20000667,1,3,3,0,1,1,4,34250,40923.08,120,38
20000668,0,1,0,0,0,1,4,24350,31023.08,26,45
20000669,1,0,2,0,1,1,4,34250,40923.08,0,35
20000670,0,1,0,0,1,1,4,34250,40923.08,43,33
20000671,0,1,1,0,1,1,4,34250,40923.08,30,34
20000672,0,1,0,2,1,1,4,34250,40923.08,76,58
20000673,0,2,0,2,1,1,4,34250,40923.08,0,53
20000674,0,1,1,2,1,1,4,34250,40923.08,50,40
20000675,0,3,0,0,1,0,4,34250,40923.08,21,38
20000676,0,0,2,0,1,0,4,34250,40923.08,62,36
20000677,0,1,1,2,1,1,4,34250,34250,0,38
20000678,0,0,0,0,1,1,4,34250,34250,68,38
20000679,0,0,0,0,1,1,4,34250,34250,30,38
20000680,0,1,2,0,1,1,4,34250,34250,40,37
20000681,0,2,0,2,1,1,4,34250,34250,0,37
20000682,0,1,1,0,1,1,4,34250,34250,43,38
20000683,1,1,0,0,1,1,4,34250,34250,10,38
20000684,0,1,1,0,1,1,4,34250,34250,138,42
20000685,0,2,0,0,1,1,4,34250,34250,5,39
20000686,0,2,0,2,1,1,4,34250,34250,20,50
20000687,0,1,0,0,1,1,4,34250,34250,5,38
20000688,1,2,0,0,1,1,4,34250,34250,82,39
20000689,1,1,1,2,1,1,4,34250,34250,0,41
20000690,0,0,2,0,1,1,4,34250,34250,52,38
20000691,0,1,1,2,1,1,4,34250,34250,20,42
20000692,0,3,3,0,1,1,4,34250,34250,165,40
20000693,1,1,3,0,1,0,4,34250,34250,0,38
20000694,0,1,2,2,1,1,4,34250,34250,74,41
20000695,1,0,2,0,1,1,4,34250,34250,120,39
20000696,0,1,1,0,1,1,4,34250,34250,24,38
20000697,0,1,2,0,1,1,4,34250,34250,0,37
20000698,0,1,0,0,1,0,4,34250,34250,31,39
20000699,0,0,2,0,1,1,4,34250,34250,29,35
20000700,1,1,1,0,1,0,4,34250,34250,45,35
20000701,0,3,0,0,1,1,4,34250,34250,0,45
20000702,0,3,0,0,1,1,4,34250,34250,60,37
20000703,0,1,2,0,1,1,4,34250,34250,19,37
20000704,0,1,2,0,1,1,4,34250,34250,78,37
20000705,0,1,0,0,1,1,4,34250,34250,30,41
20000706,1,3,3,0,1,1,4,34250,34250,77,40
20000707,0,3,0,0,0,0,4,24350,24350,7,38
20000708,0,1,2,0,1,1,4,34250,34250,82,37
20000709,1,1,1,0,1,1,4,34250,40923.08,4,40
20000710,0,1,0,0,1,1,4,34250,40923.08,60,40
20000711,1,1,1,2,1,1,4,34250,40923.08,38,45
20000712,0,1,2,2,1,0,4,34250,40923.08,197,48
20000713,0,1,2,0,1,1,4,34250,40923.08,53,47
20000714,0,0,2,2,1,1,4,34250,40923.08,56,44
20000715,0,1,1,0,1,1,4,34250,40923.08,30,39
20000716,0,3,0,0,1,1,4,34250,40923.08,93,41
20000717,0,1,1,1,1,0,4,34250,40923.08,5,41
20000718,0,2,0,0,1,1,4,34250,40923.08,50,37
20000719,0,1,2,2,1,1,4,34250,40923.08,32,51
20000720,1,1,1,0,1,0,4,34250,40923.08,89,37
20000721,0,1,0,0,1,1,4,34250,40923.08,13,63
20000722,0,0,0,0,1,1,4,34250,40923.08,39,58
20000723,0,1,0,2,1,1,4,34250,40923.08,14,57
20000724,0,1,0,2,1,1,4,34250,40923.08,54,61
20000725,1,0,2,2,1,1,4,34250,40923.08,5,41
20000726,0,2,0,0,1,1,4,34250,40923.08,77,32
20000727,0,1,2,0,1,0,4,34250,40923.08,51,45
20000728,0,1,0,0,1,0,4,34250,40923.08,73,35
20000729,0,0,0,0,1,0,4,34250,40923.08,10,48
20000730,0,1,0,0,1,0,4,34250,40923.08,263,38
20000731,1,1,1,2,1,1,4,34250,40923.08,26,40
20000732,1,1,0,2,1,1,4,34250,40923.08,185,60
20000733,0,1,2,2,1,1,4,34250,40923.08,26,46
20000734,0,1,0,2,1,1,4,34250,40923.08,96,42
20000735,0,1,0,0,1,1,4,34250,42461.54,37,41
20000736,0,1,0,0,1,1,4,34250,40923.08,60,41
20000737,0,1,0,0,1,1,4,34250,40923.08,7,40
20000738,0,1,2,0,1,1,4,34250,42461.54,105,37
20000739,0,1,2,0,1,1,4,34250,42461.54,48,39
20000740,0,0,2,0,1,1,4,34250,42461.54,183,38
20000741,0,3,0,2,1,0,4,34250,42461.54,44,39
20000742,0,1,2,0,1,1,4,34250,42461.54,66,37
20000743,0,1,2,0,1,0,4,34250,34250,137,44
20000744,1,0,2,0,1,1,4,34250,34250,64,41
20000745,0,1,1,0,1,1,4,34250,34250,140,51
20000746,0,1,0,2,1,1,4,34250,40923.08,193,56
20000747,0,1,2,2,1,1,4,34250,40923.08,45,38
20000748,1,1,1,2,1,1,4,34250,40923.08,125,39
20000749,1,1,3,2,1,1,4,34250,40923.08,32,44
20000750,0,1,2,2,1,0,4,34250,40923.08,213,41
20000751,0,1,0,0,1,1,4,34250,40923.08,61,39
20000752,1,1,1,0,1,1,4,34250,40923.08,124,47
20000753,0,2,0,0,1,1,4,34250,40923.08,23,37
20000754,0,0,2,0,1,1,4,34250,40923.08,176,37
20000755,0,3,2,0,1,0,4,34250,40923.08,29,40
20000756,0,1,0,0,1,1,4,34250,40923.08,59,38
20000757,0,0,2,0,1,1,4,34250,40923.08,13,39
20000758,0,0,2,2,0,0,4,24350,31023.08,63,41
20000759,0,1,1,0,1,1,4,34250,40923.08,25,59
20000760,0,1,1,0,1,1,4,34250,40923.08,58,38
20000761,1,3,3,0,1,1,4,34250,40923.08,20,39
20000762,1,1,1,0,1,1,4,34250,40923.08,79,39
20000763,0,1,0,2,1,0,4,34250,40923.08,14,37
20000764,0,1,1,0,1,1,4,34250,40923.08,98,38
20000765,0,1,0,2,1,1,4,34250,40923.08,6,41
20000766,0,0,0,0,1,1,4,34250,40923.08,93,39
20000767,0,1,1,0,1,0,4,34250,40923.08,20,38
20000768,0,1,0,2,1,1,4,34250,40923.08,66,40
20000769,0,1,0,0,0,0,4,24350,31023.08,32,45
20000770,0,1,2,0,1,0,4,34250,42461.54,71,36
20000771,0,1,0,0,1,1,4,34250,42461.54,28,40
20000772,0,1,0,0,1,1,4,34250,42461.54,77,39
20000773,0,0,2,0,1,1,4,34250,42461.54,9,36
20000774,0,3,3,0,1,1,4,34250,42461.54,68,38
20000775,0,1,2,0,1,1,4,34250,42461.54,30,39
20000776,1,1,3,0,1,1,4,34250,42461.54,64,38
20000777,1,3,3,0,1,1,4,34250,42461.54,17,40
20000778,0,2,0,0,1,1,4,34250,42461.54,62,39
20000779,1,1,1,0,1,1,4,34250,42461.54,140,34
20000780,1,3,3,0,1,0,4,34250,42461.54,68,37
20000781,0,2,0,0,1,1,4,34250,42461.54,136,38
20000782,0,1,0,0,1,1,4,34250,42461.54,94,34
20000783,0,1,0,0,1,1,4,34250,42461.54,28,43
20000784,0,0,0,2,1,0,4,34250,42461.54,47,52
20000785,0,1,2,0,1,1,4,34250,42461.54,34,43
20000786,0,1,0,2,0,0,4,24350,32561.54,69,38
20000787,0,1,1,0,1,0,4,34250,42461.54,129,63
20000788,0,3,0,0,1,1,4,34250,42461.54,199,38
20000789,1,1,1,2,0,1,4,24350,32561.54,17,48
20000790,0,1,2,0,1,0,4,34250,42461.54,168,46
20000791,1,1,1,0,0,0,4,24350,32561.54,13,35
20000792,1,1,1,0,1,0,4,34250,42461.54,220,38
20000793,0,0,0,0,1,1,4,34250,42461.54,19,41
20000794,0,0,2,0,1,0,4,34250,42461.54,219,39
20000795,0,1,2,2,1,1,4,34250,42461.54,25,47
20000796,1,2,3,0,1,1,4,34250,42461.54,86,39
20000797,1,3,3,2,1,1,4,34250,42461.54,44,59
20000798,1,1,0,0,1,0,4,34250,42461.54,171,44
20000799,0,2,0,0,1,1,4,34250,42461.54,39,38
20000800,1,1,0,2,1,1,4,34250,42461.54,183,49
20000801,1,1,1,0,1,0,3,40000,48211.54,30,45
20000802,0,1,1,0,1,1,3,40000,48211.54,37,52
20000803,0,1,2,0,0,1,3,31250,31250,50,52
20000804,0,0,2,0,1,0,3,40000,40000,162,41
20000805,0,1,0,0,1,1,3,40000,40000,125,42
20000806,0,1,1,2,1,1,3,40000,43020,67,43
20000807,0,1,0,0,1,1,3,40000,43020,149,46
20000808,0,1,2,0,1,0,3,40000,43020,107,47
20000809,0,1,1,2,1,0,3,40000,43020,133,46
20000810,0,1,0,0,1,1,3,40000,43020,59,48
20000811,0,1,1,0,1,1,3,40000,43020,57,48
20000812,0,2,0,2,1,0,3,40000,43020,52,48
20000813,1,1,3,0,1,1,3,40000,43020,10,45
20000814,0,3,0,2,1,1,3,40000,43020,82,47
20000815,0,1,1,0,0,0,3,31250,34270,14,37
20000816,0,1,1,0,1,1,3,40000,43020,187,39
20000817,0,1,2,0,1,1,3,40000,43020,17,35
20000818,0,1,2,0,1,1,3,40000,43020,87,38
20000819,0,1,1,2,1,1,3,40000,48211.54,54,44
20000820,0,1,2,0,1,1,3,40000,43020,44,40
20000821,0,1,1,2,1,0,3,40000,43020,26,39
20000822,0,0,0,2,1,1,3,40000,43020,181,55
20000823,0,1,1,0,1,1,3,40000,43020,52,38
20000824,0,1,2,0,0,1,3,31250,39461.54,104,46
20000825,0,0,2,0,0,0,3,31250,39461.54,53,47
20000826,0,3,0,0,0,0,3,31250,39461.54,45,50
20000827,0,1,0,0,1,0,3,40000,48211.54,15,38
20000828,1,1,1,0,0,0,3,31250,39461.54,62,33
20000829,1,1,1,0,0,0,3,31250,39461.54,25,43
20000830,0,1,2,0,1,0,3,40000,48211.54,52,49
20000831,1,3,3,2,0,0,3,31250,39461.54,28,43
20000832,0,1,2,0,1,0,3,40000,48211.54,69,39
20000833,0,1,0,0,0,0,3,31250,39461.54,26,39
20000834,0,0,0,2,1,1,3,40000,48211.54,65,41
20000835,0,0,0,0,1,1,3,40000,48211.54,19,45
20000836,1,0,2,0,1,1,3,40000,46673.08,127,50
20000837,0,0,0,0,1,1,3,40000,46673.08,137,35
20000838,1,3,3,0,1,1,3,40000,46673.08,49,40
20000839,0,3,3,2,1,1,3,40000,46673.08,29,41
20000840,0,1,0,0,1,1,3,40000,46673.08,54,43
20000841,0,1,1,0,1,1,3,40000,46673.08,24,43
20000842,1,3,3,0,1,1,3,40000,46673.08,68,44
20000843,0,1,2,0,0,0,3,31250,37923.08,20,45
20000844,0,1,0,0,1,1,3,40000,46673.08,54,43
20000845,0,0,2,0,1,0,3,40000,46673.08,9,47
20000846,0,1,1,0,1,1,3,40000,46673.08,58,43
20000847,0,2,0,0,1,1,3,40000,46673.08,42,43
20000848,0,3,2,2,1,0,3,40000,46673.08,52,46
20000849,1,3,3,0,1,1,3,40000,46673.08,150,44
20000850,0,2,0,0,0,1,3,31250,37923.08,84,48
20000851,0,2,0,0,1,1,3,40000,46673.08,45,44
20000852,0,1,2,2,1,1,3,40000,46673.08,84,67
20000853,0,2,0,0,1,1,3,40000,46673.08,137,53
20000854,0,0,0,0,1,1,3,40000,46673.08,71,44
20000855,0,0,2,2,1,1,3,40000,46673.08,32,57
20000856,0,0,0,2,1,1,3,40000,46673.08,48,45
20000857,1,1,1,0,1,1,3,40000,46673.08,23,37
20000858,0,1,0,2,1,1,3,40000,46673.08,91,64
20000859,0,0,2,0,1,1,3,40000,46673.08,27,38
20000860,1,1,3,0,0,1,3,31250,37923.08,79,47
20000861,0,2,0,0,1,1,3,40000,46673.08,18,45
20000862,0,1,0,0,1,0,3,40000,46673.08,180,40
20000863,0,1,0,0,1,1,3,40000,46673.08,28,41
20000864,1,0,2,0,1,1,3,40000,46673.08,152,46
20000865,0,2,0,0,1,1,3,40000,46673.08,19,35
20000866,0,1,1,0,1,1,3,40000,46673.08,113,40
20000867,0,2,0,0,1,0,3,40000,46673.08,44,38
20000868,0,2,0,0,1,1,3,40000,46673.08,24,40
20000869,0,1,1,0,1,1,3,40000,46673.08,24,41
20000870,0,2,0,0,1,1,3,40000,46673.08,192,36
20000871,1,0,2,0,0,0,3,31250,37923.08,36,41
20000872,0,0,0,0,0,1,3,31250,37923.08,187,71
20000873,0,1,0,0,1,1,3,40000,46673.08,34,44
20000874,0,0,0,2,1,1,3,40000,46673.08,68,38
20000875,0,1,2,0,1,1,3,40000,46673.08,30,43
20000876,0,1,2,0,1,1,3,40000,46673.08,174,38
20000877,0,0,2,0,1,1,3,40000,46673.08,124,47
20000878,0,3,3,0,1,1,3,40000,46673.08,68,40
20000879,0,1,2,0,1,1,3,40000,46673.08,141,39
20000880,0,1,1,0,1,1,3,40000,46673.08,79,39
20000881,0,1,0,0,1,0,3,40000,46673.08,77,36
20000882,0,2,0,0,1,1,3,40000,46673.08,53,39
20000883,0,1,2,0,1,1,3,40000,46673.08,33,37
20000884,0,1,1,0,1,1,3,40000,46673.08,153,52
20000885,0,1,2,0,1,1,3,40000,46673.08,23,42
20000886,0,1,1,0,0,0,3,31250,37923.08,74,38
20000887,0,2,0,0,1,1,3,40000,46673.08,140,38
20000888,0,0,2,0,1,0,3,40000,46673.08,196,38
20000889,0,1,0,0,1,1,3,40000,46673.08,40,40
20000890,0,0,0,0,1,1,3,40000,46673.08,170,38
20000891,0,1,2,0,1,1,3,40000,46673.08,40,37
20000892,1,2,0,0,1,1,3,40000,46673.08,75,37
20000893,0,1,2,0,1,0,3,40000,46673.08,8,37
20000894,0,1,2,0,1,1,3,40000,46673.08,71,40
20000895,0,1,0,0,1,1,3,40000,46673.08,21,45
20000896,0,2,0,0,1,1,3,40000,40000,50,40
20000897,0,1,2,0,1,1,3,40000,40000,35,39
20000898,0,1,2,2,1,0,3,40000,40000,91,40
20000899,0,3,0,0,1,1,3,40000,40000,17,38
20000900,0,1,1,0,1,1,3,40000,40000,38,41
20000901,0,1,1,2,1,1,3,40000,40000,20,42
20000902,0,1,0,0,1,1,3,40000,40000,110,46
20000903,0,1,2,0,1,1,3,40000,40000,13,46
20000904,0,3,2,0,1,1,3,40000,40000,44,41
20000905,0,0,2,0,1,1,3,40000,40000,27,42
20000906,0,0,0,2,1,1,5,32000,32000,148,47
20000907,0,1,1,0,1,1,5,32000,32000,22,56
20000908,0,1,0,0,1,1,5,32000,32000,143,44
20000909,0,1,2,0,1,0,5,32000,32000,21,46
20000910,0,1,0,0,1,1,5,32000,32000,40,47
20000911,1,1,3,2,1,1,5,32000,32000,35,55
20000912,0,0,2,0,1,0,5,32000,32000,160,50
20000913,1,1,0,0,1,1,5,32000,32000,3,49
20000914,0,1,1,0,1,1,5,32000,32000,61,51
20000915,1,0,2,0,1,1,5,32000,32000,21,48
20000916,0,1,1,2,1,1,5,32000,32000,77,52
20000917,0,2,0,0,1,0,5,32000,32000,43,44
20000918,0,1,1,2,1,1,5,32000,32000,52,58
20000919,0,0,2,0,1,1,5,32000,32000,20,49
20000920,0,1,1,0,1,1,5,32000,32000,199,48
20000921,0,0,0,0,1,1,5,32000,32000,11,49
20000922,0,1,0,0,1,1,5,32000,32000,92,50
20000923,0,1,1,2,1,1,5,32000,32000,170,55
20000924,0,1,0,2,1,1,5,32000,38673.08,42,48
20000925,0,1,1,2,1,0,5,32000,38673.08,7,59
20000926,0,3,2,2,1,1,5,32000,38673.08,66,46
20000927,0,1,1,0,1,1,5,32000,38673.08,13,49
20000928,1,1,3,2,1,1,5,32000,38673.08,45,42
20000929,0,1,2,0,1,1,5,32000,38673.08,15,57
20000930,0,0,0,0,1,1,5,32000,38673.08,171,46
20000931,0,1,0,0,1,1,5,32000,38673.08,13,49
20000932,1,1,1,0,1,1,5,32000,38673.08,126,50
20000933,0,1,0,0,1,1,5,32000,38673.08,15,47
20000934,0,1,1,0,1,1,5,32000,38673.08,154,47
20000935,0,3,2,0,0,0,5,21850,28523.08,22,32
20000936,0,1,1,0,1,1,5,32000,38673.08,63,50
20000937,0,1,1,0,1,0,5,32000,38673.08,11,47
20000938,0,1,0,0,0,1,5,21850,28523.08,52,44
20000939,1,1,1,0,0,1,5,21850,28523.08,26,44
20000940,1,1,1,0,0,1,5,21850,28523.08,68,47
20000941,0,1,2,0,0,1,5,21850,28523.08,25,44
20000942,0,1,0,0,1,1,5,32000,38673.08,97,45
20000943,0,3,3,0,1,1,5,32000,38673.08,135,47
